"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"(4) territori riconosciuti 'montani' per legge";""
"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"(4) territori riconosciuti 'montani' per legge.";""
"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"circoscrizioni (n)";"circoscrizioni (n)"
"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"di cui: in territorio montano (3) (km)";"di cui: in territorio montano (km)"
"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"di cui: in territorio montano (4) (km)";"di cui: in territorio montano (km)"
"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"di cui: in territorio montano (km)";"di cui: in territorio montano (km)"
"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"frazioni geografiche";"frazioni geografiche"
"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"lunghezza delle strade esterne (2) (km)";"lunghezza delle strade esterne (km)"
"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"lunghezza delle strade esterne (3) (km)";"lunghezza delle strade esterne (km)"
"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"lunghezza delle strade esterne (km)";"lunghezza delle strade esterne (km)"
"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"lunghezza delle strade interne centro abitato (km)";"lunghezza delle strade interne centro abitato (km)"
"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"nuclei familiari (n)";"nuclei familiari (n)"
"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"popolazione residente (ab.)";"popolazione residente (ab.)"
"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"superficie totale del comune (ha)";"superficie totale del comune (ha)"
"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"superficie urbana (1) (ha)";"superficie urbana (ha)"
"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"superficie urbana (2) (ha)";"superficie urbana (ha)"
"consuntivo";"1";"quadro-1-dati-generali-al-31-dicembrenotizie-varie";"superficie urbana (ha)";"superficie urbana (ha)"
"consuntivo";"2";"quadro-2-bis-dettaglio-ici";"altri fabbricati";"altri fabbricati"
"consuntivo";"2";"quadro-2-bis-dettaglio-ici";"aree fabbricabili";"aree fabbricabili"
"consuntivo";"2";"quadro-2-bis-dettaglio-ici";"di cui : abitazione principale";"di cui : abitazione principale"
"consuntivo";"2";"quadro-2-bis-dettaglio-ici";"numero abitazioni principali";"numero abitazioni principali"
"consuntivo";"2";"quadro-2-bis-dettaglio-ici";"terreni agricoli";"terreni agricoli"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"(5) per i comuni che  ai sensi dell'ordinanza della corte costituzionale n. 300/09 e della sentenza della corte costituzionale n.238/09 hanno  collocato  tale entrata al titolo i nel corso dell'anno 2010, senza poi riuscire a ricollocarla al titolo iii dell'entrata secondo l'orientamento della  circolare n. 3/df  dell'11 novembre 2010 del dipartimento delle finanze conseguente alle disposizioni recate dall'articolo 14, comma 33 del d.l. 31 maggio 2010 n. 78.  pertanto, l'allocazione si riporta anche al titolo iii dell'entrata al codice 2255.";""
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"(5) per i comuni che, eventualmente, ai sensi dell'ordinanza della corte costituzionale n.300/09 e della sentenza della corte costituzionale n. 238/09 hanno già collocato l'entrata al titolo i.";""
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"(5) per i comuni che, eventualmente, ai sensi dell'ordinanza della corte costituzionale n.300/09 e della sentenza della corte costituzionale n. 238/09 hanno gi� collocato l'entrata al titolo i.";""
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"(5) per i comuni delle regioni a statuto ordinario secondo quanto previsto dal d. lgs. 23/2011 recante disposizioni in materia di federalismo fiscale municipale.";""
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"(7) solo per i comuni delle regioni a statuto speciale, in quanto trattasi di entrate a titolo di addizionale sul consumo dell¿energia elettrica dovute fino al 31 marzo 2012.";""
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"addizionale comunale sul consumo di energia elettrica";"addizionale comunale sul consumo di energia elettrica"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"addizionale comunale sul consumo di energia elettrica regioni a statuto speciale (7)";"addizionale comunale sul consumo di energia elettrica"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"addizionale erariale sulla tassa smaltimento rifiuti";"addizionale erariale sulla tassa smaltimento rifiuti"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"addizionale irpef";"addizionale irpef"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"altre imposte";"altre imposte"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"altre tasse";"altre tasse"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"altri fabbricati";"altri fabbricati"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"aree fabbricabili";"aree fabbricabili"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"categoria 1 - imposte";"categoria 1 - imposte"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"categoria 2 - tasse";"categoria 2 - tasse"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"categoria 2° - tasse";"categoria 2 - tasse"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"categoria 3 - tributi speciali ed altre entrate tributarie proprie";"categoria 3 - tributi speciali ed altre entrate tributarie proprie"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"categoria 3° - tributi speciali ed altre entrate tributarie proprie";"categoria 3 - tributi speciali ed altre entrate tributarie proprie"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"categoria i - imposte";"categoria 1 - imposte"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"compartecipazione i.v.a.";"compartecipazione i.v.a."
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"compartecipazione irpef";"compartecipazione irpef"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"di cui : abitazione principale";"di cui : abitazione principale"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"diritti sulle pubbliche affissioni";"diritti sulle pubbliche affissioni"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"entrate da fondo sperimentale di riequilibrio (5)";"entrate da fondo sperimentale di riequilibrio"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"i.c.i.";"i.c.i."
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"i.c.i. su abitazione principale per fattispecie non esenti";"i.c.i. su abitazione principale per fattispecie non esenti"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"i.c.i. su fattispecie diversa da abitazione principale";"i.c.i. su fattispecie diversa da abitazione principale"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"i.c.i.a.p.";"i.c.i.a.p."
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"i.m.u. sperimentale -  abitazione principale e pertinenze";"i.m.u. sperimentale -  abitazione principale e pertinenze"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"i.m.u. sperimentale -  fattispecie diversa da abitazione principale";"i.m.u. sperimentale -  fattispecie diversa da abitazione principale"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"imposta comunale sulla pubblicita'  (al netto delle insegne)";"imposta comunale sulla pubblicità (al netto delle insegne)"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"imposta comunale sulla pubblicità";"imposta comunale sulla pubblicità (al netto delle insegne)"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"imposta comunale sulla pubblicità  (al netto delle insegne)";"imposta comunale sulla pubblicità (al netto delle insegne)"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"imposta di scopo";"imposta di scopo"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"imposta di soggiorno comuni località turistiche";"imposta di soggiorno comuni località turistiche"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"imposta sulle insegne";"imposta sulle insegne"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"tariffa igiene ambientale (5)";"tariffa igiene ambientale"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"tassa di concessione su atti e provvedimenti comunali";"tassa di concessione su atti e provvedimenti comunali"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"tassa per  l'occupazione degli spazi ed aree pubbliche (per l'accertamento degli anni precedenti)";"tassa per l'occupazione degli spazi ed aree pubbliche"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"tassa per  la raccolta e lo smaltimento dei rifiuti solidi urbani";"tassa per  la raccolta e lo smaltimento dei rifiuti solidi urbani"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"tassa per l'occupazione degli spazi ed aree pubbliche";"tassa per l'occupazione degli spazi ed aree pubbliche"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"tassa per l'occupazione degli spazi ed aree pubbliche (per gli accertamenti degli anni precedenti)";"tassa per l'occupazione degli spazi ed aree pubbliche"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"tassa per la raccolta e lo smaltimento dei rifiuti solidi urbani";"tassa per  la raccolta e lo smaltimento dei rifiuti solidi urbani"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"tassa per lo smaltimento dei rifiuti solidi urbani";"tassa per  la raccolta e lo smaltimento dei rifiuti solidi urbani"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"terreni agricoli";"terreni agricoli"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"totale  entrate  tributarie";"totale  entrate  tributarie"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"totale entrate tributarie";"totale  entrate  tributarie"
"consuntivo";"2";"quadro-2-entrate-titolo-i-entrate-tributarie";"tributi speciali ed altre entrate tributarie proprie";""
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"(2) ai sensi di tali disposizioni, alle regioni friuli venezia giulia e valle d'aosta, i finanziamenti vengono attribuiti";""
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"(2) ai sensi di tali disposizioni, alle regioni friuli venezia giulia e valle d'aosta, i finanziamenti vengono attribuiti ai comuni tramite i citati enti.";""
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"(3) voce prevista per le unioni dei comuni.";""
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"(4) deve trattarsi di contributi attribuiti per finanziare espressamente le spese di personale";""
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"(6) solo per i comuni della sicilia e della sardegna in quanto per i comuni delle province autonome di trento e bolzano è prevista la voce 2130  e 2125  mentre per le altre regioni a statuto speciale è prevista la voce 2112 e  2 110.";""
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"(6) solo per i comuni della sicilia e della sardegna in quanto per i comuni delle province autonome di trento e bolzano � prevista la voce 2130  e 2125  mentre per le altre regioni a statuto speciale � prevista la voce 2112 e  2 110.";""
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"ai comuni tramite i citati enti.tale previsione riguarda anche i comuni  che ricadono nei territori di trento e bolzano";""
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"ai fini siope (provenienza dell'erogazione), ma il trasferimento rimane statale nella sua natura e nell'effettiva provenienza.";""
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"altri contributi";"altri contributi"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"categoria 1 - contributi e trasferimenti correnti dallo stato";"categoria 1 - contributi e trasferimenti correnti dallo stato"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"categoria 1° - contributi e trasferimenti correnti dallo stato";"categoria 1 - contributi e trasferimenti correnti dallo stato"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"categoria 1° -contributi e trasferimenti correnti dallo stato";"categoria 1 - contributi e trasferimenti correnti dallo stato"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"categoria 2 - contributi e trasferimenti correnti dalla regione";"categoria 2 - contributi e trasferimenti correnti dalla regione"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"categoria 2° - contributi e trasferimenti  correnti dalla regione";"categoria 2 - contributi e trasferimenti correnti dalla regione"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"categoria 2° - contributi e trasferimenti correnti dalla regione";"categoria 2 - contributi e trasferimenti correnti dalla regione"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"categoria 3 - contributi e trasferimenti correnti dalla regione per funzioni delegate";"categoria 3 - contributi e trasferimenti correnti dalla regione per funzioni delegate"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"categoria 3° - contributi e trasferimenti correnti dalla regione per funzioni delegate";"categoria 3 - contributi e trasferimenti correnti dalla regione per funzioni delegate"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"categoria 4 - contributi e trasferimenti da parte di organismi comunitari e internazionali";"categoria 4 - contributi e trasferimenti da parte di organismi comunitari e internazionali"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"categoria 4° - contributi e trasferimenti da parte di organismi comunitari ed internazionali";"categoria 4 - contributi e trasferimenti da parte di organismi comunitari e internazionali"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"categoria 5 - contributi e trasferimenti correnti da altri enti del settore pubblico";"categoria 5 - contributi e trasferimenti correnti da altri enti del settore pubblico"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"categoria 5° - contributi e trasferimenti correnti da altri enti del settore pubblico";"categoria 5 - contributi e trasferimenti correnti da altri enti del settore pubblico"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"contributi regionali sulle rate di ammortamento dei mutui";"contributi regionali sulle rate di ammortamento dei mutui"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"contributo per gli interventi dei comuni (ex fondo sviluppo investimenti)";"contributo per gli interventi dei comuni (ex fondo sviluppo investimenti)"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"da altri enti";"da altri enti"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"da comuni associati in unioni dei comuni";"da comuni associati in unioni dei comuni"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"da comuni associati in unioni dei comuni (3)";"da comuni associati in unioni dei comuni"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"dalle province per altri contributi";"dalle province per altri contributi"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"di cui : - dalle province per rimborso statale ici ex art.1 comma 4 ultimo periodo d. l. 93/08";"di cui : - dalle province per rimborso statale ici ex art.1 comma 4 ultimo periodo d. l. 93/08"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"di cui : - entrate da contribuzione regionale a specifica destinazione per finanziare spese di personale";"di cui : - entrate da contribuzione regionale a specifica destinazione per finanziare spese di personale"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"di cui : dalle province";"di cui : dalle province"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"di cui : dalle province per rimborso statale ici ex art.1 comma 4 ultimo periodo d.l. 93/08";"di cui : - dalle province per rimborso statale ici ex art.1 comma 4 ultimo periodo d. l. 93/08"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"di cui : entrate da contribuzione regionale a specifica destinazione per finanziare spese del personale";"di cui : - entrate da contribuzione regionale a specifica destinazione per finanziare spese di personale"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"di cui : entrate da contribuzione regionale a specifica destinazione per finanziare spese di personale (4)";"di cui : - entrate da contribuzione regionale a specifica destinazione per finanziare spese di personale"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"fondo consolidato";"fondo consolidato"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"fondo consolidato (6)";"fondo consolidato"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"fondo ordinario";"fondo ordinario"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"fondo ordinario (6)";"fondo ordinario"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"fondo per funzioni trasferite (6)";"fondo per funzioni trasferite"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"fondo per sviluppo investimenti";"fondo per sviluppo investimenti"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"fondo perequativo fiscalità locale";"fondo perequativo fiscalità locale"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"fondo perequativo fiscalità locale (6)";"fondo perequativo fiscalità locale"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"per i quali la collocazione contabile del trasferimento va effettuata alla categoria 5 alla voce ""da altri enti"".";"per i quali la collocazione contabile del trasferimento va effettuata alla categoria 5 alla voce ""da altri enti""."
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"per rimborso finanziamento statale ici ex art. 4 co. 5 d.l. 16/2012 convertito dalla l. 44/2012 (2)";"per rimborso finanziamento statale ici ex art. 4 co. 5 d.l. 16/2012 convertito dalla l. 44/2012 (2)"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"per rimborso finanziamento statale ici ex art.1 comma 4 ultimo periodo d.l. 93/08 (2)";"per rimborso finanziamento statale ici ex art.1 comma 4 ultimo periodo d.l. 93/08"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"tale collocazione contabile del contributo viene indicata per non introdurre un principio diverso da quello seguito";"tale collocazione contabile del contributo viene indicata per non introdurre un principio diverso da quello seguito"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"totale entrate derivanti da contributi e trasferimenti correnti";"totale entrate derivanti da contributi e trasferimenti correnti"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"trasferimenti compensativi per ici sull'abitazione principale";"trasferimenti compensativi per ici sull'abitazione principale"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";"trasferimenti compensativi per ici sull'abitazione principale (6)";"trasferimenti compensativi per ici sull'abitazione principale"
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";" effettuata alla categoria 5 alla voce ""da altri enti"". tale collocazione contabile del contributo viene indicata per non introdurre un principio diverso da";""
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";" quello seguito ai fini siope (provenienza dell'erogazione), ma il trasferimento rimane statale nella sua natura e nell'effettiva provenienza";""
"consuntivo";"2";"quadro-2-entrate-titolo-ii-entrate-derivanti-da-contributi-e-trasferimenti-correnti";" tale previsione riguarda anche i comuni  che ricadono nei territori di trento e bolzano per i quali la collocazione contabile del trasferimento va";""
"consuntivo";"2";"quadro-2-entrate-titolo-iii-entrate-extratributarie";"(*)  la circolare n. 3/df  dell'11 novembre 2010 del dipartimento delle finanze ha fornito orientamenti in materia, alla  luce delle disposizioni recate dall'articolo 14, comma 33 del d.l. 31 maggio 2010 n. 78 e, pertanto, l'allocazione si riporta a tale codice";""
"consuntivo";"2";"quadro-2-entrate-titolo-iii-entrate-extratributarie";"(2) comprende la tipologia di spesa che corrisponde all'ambito di cui al cod. 3512 del siope.";""
"consuntivo";"2";"quadro-2-entrate-titolo-iii-entrate-extratributarie";"(3) comprende la tipologia di spesa che corrisponde all'ambito di cui al cod. 3516 del siope.";""
"consuntivo";"2";"quadro-2-entrate-titolo-iii-entrate-extratributarie";"(4) alla luce dell'orientamento di cui alla circolare n. 3/df  dell'11 novembre 2010 del  ministero dell'economia e finanze - dipartimento delle finanze.";""
"consuntivo";"2";"quadro-2-entrate-titolo-iii-entrate-extratributarie";"(5) tale entrata viene collocata al titolo iii in corrispondenza a quanto previsto nel certificato al bilancio di previsione 2011; va rammentato tuttavia che la sentenza n. 141/09 e l'ordinanza n. 18/10 della corte costituzionale hanno stabilito la natura tributaria di tale canone.";""
